h	0.3	0.4	0.5	0.7	1.0	1.5
0.125	0.02812130181291054	0.014890727894341411	0.0081621722488613	0.0028410150729163823	0.0009259589351641735	0.00027039584576713763
0.0625	0.013160837300661733	0.0060632039864236915	0.0028974981493198305	0.0007978197785431244	0.0002313705569126149	6.787970426231836e-05
0.03125	0.006133945742454987	0.00246114004942228	0.0010251717267935403	0.00022193823920753077	5.782615319787436e-05	1.6987320105334016e-05
0.015625	0.0028533495872119187	0.0009979636308948656	0.0003621342583012462	6.127018849465789e-05	1.4446836496390122e-05	4.246677954893046e-06
0.0078125	0.0013176641732172891	0.00040273075363200876	0.0001272863337724912	1.677305799211242e-05	3.6031152120783704e-06	1.060482102019865e-06
