x	y
0.2	0.443085837012278
0.3	0.577425655523652
0.4	0.799513311783634
0.5	0.993520859766711
0.6	1.16798980832226
0.7	1.35125067955645
0.8	1.43183757606336
0.9	1.42400050666712
